region,date,new_cases,rolling_average_new_cases_centered
West,2022-03-13,5351.0,8072.714285714285
West,2022-03-14,9813.0,7861.428571428572
West,2022-03-17,1851.0,11577.142857142857
West,2022-03-27,4425.0,6995.142857142857
West,2022-03-29,3307.0,7344.857142857143
West,2022-04-05,9906.0,6122.571428571428
West,2022-04-06,11405.0,6256.714285714285
West,2022-04-08,3227.0,7062.571428571428
West,2022-04-14,1757.0,6732.142857142857
West,2022-04-15,3541.0,7158.714285714285
West,2022-04-19,16394.0,8439.142857142857
West,2022-04-23,20684.0,7537.571428571428
West,2022-04-30,25194.0,12841.0
West,2022-05-04,14622.0,12617.857142857143
West,2022-05-05,15447.0,11806.0
West,2022-05-07,31764.0,15746.57142857143
West,2022-05-10,9810.0,16986.85714285714
West,2022-05-11,25987.0,12656.142857142857
West,2022-05-14,1449.0,19797.14285714286
West,2022-05-18,34247.0,29276.14285714286
West,2022-05-20,10766.0,20205.285714285717
West,2022-05-29,4141.0,27999.714285714286
West,2022-06-02,2811.0,13533.57142857143
West,2022-06-04,0.0,22029.714285714286
West,2022-06-06,83385.0,20755.0
West,2022-06-13,11221.0,40406.71428571429
West,2022-06-16,8984.0,36755.71428571428
West,2022-06-27,15228.0,36618.857142857145
West,2022-07-06,79104.0,30661.571428571428
West,2022-07-07,29747.0,32020.85714285714
West,2022-07-09,20253.0,28979.42857142857
West,2022-07-11,14177.0,28983.85714285714
West,2022-07-13,35821.0,27861.14285714286
West,2022-07-15,20869.0,26959.714285714286
West,2022-07-16,25022.0,29703.714285714286
West,2022-07-20,69604.0,29236.857142857145
West,2022-07-23,11550.0,25253.571428571428
West,2022-07-29,15693.0,29015.0
West,2022-08-20,6719.0,15581.142857142857
West,2022-08-24,23007.0,13699.142857142857
West,2022-08-27,5671.0,10896.714285714286
West,2022-08-28,4301.0,13659.714285714286
West,2022-09-07,12439.0,9186.714285714286
West,2022-09-12,4482.0,9452.142857142857
West,2022-09-13,1570.0,9764.57142857143
West,2022-09-17,0.0,7541.428571428572
West,2022-09-26,5800.0,9043.42857142857
West,2022-09-27,1630.0,8991.42857142857
West,2022-10-08,0.0,6866.571428571428
West,2022-10-11,5088.0,6216.285714285714
West,2022-10-13,23363.0,8516.714285714286
West,2022-10-16,18247.0,9128.142857142857
West,2022-10-18,2246.0,6114.857142857143
West,2022-10-22,0.0,6795.714285714285
West,2022-10-24,23978.0,6528.142857142857
West,2022-10-26,10814.0,6227.285714285714
West,2022-10-28,1242.0,3668.0
West,2022-11-03,2493.0,5683.857142857143
West,2022-11-04,21783.0,5157.428571428572
West,2022-11-06,0.0,10578.285714285714
West,2022-11-08,29873.0,7582.428571428572
West,2022-11-12,0.0,11421.57142857143
West,2022-11-16,16278.0,11309.57142857143
West,2022-11-22,48596.0,11487.714285714286
West,2022-11-26,19.0,9185.428571428572
West,2022-11-28,25541.0,8775.57142857143
West,2022-12-02,8206.0,16758.0
West,2022-12-03,0.0,15931.714285714286
West,2022-12-10,0.0,6405.571428571428
West,2022-12-11,0.0,14674.714285714286
West,2022-12-14,64982.0,14390.57142857143
West,2022-12-20,9289.0,16279.57142857143
West,2022-12-27,2508.0,5187.428571428572
West,2023-01-01,0.0,10289.714285714286
West,2023-01-04,258.0,10529.0
West,2023-01-05,4628.0,10529.0
West,2023-01-07,0.0,10861.285714285714
West,2023-01-08,0.0,11852.42857142857
West,2023-01-11,7196.0,11951.42857142857
West,2023-01-16,9994.0,5855.0
West,2023-01-22,1715.0,4379.857142857143
West,2023-01-24,3320.0,4532.428571428572
West,2023-01-25,5278.0,4526.142857142857
West,2023-01-30,1366.0,4325.142857142857
West,2023-02-01,3130.0,2794.142857142857
West,2023-02-04,0.0,7289.428571428572
West,2023-02-10,4157.0,4884.285714285715
West,2023-02-14,3802.0,6185.857142857143
West,2023-02-17,21514.0,6074.714285714286
West,2023-02-19,1913.0,6559.857142857143
West,2023-02-20,1961.0,10672.857142857143
West,2023-02-22,7069.0,8377.285714285714
West,2023-02-28,1110.0,3434.428571428572
West,2023-03-06,23336.0,7015.857142857142
West,2023-03-13,1910.0,5108.571428571428
West,2023-03-15,4939.0,4812.714285714285
West,2023-03-17,10637.0,11038.57142857143
West,2023-03-19,961.0,10427.714285714284
West,2023-03-24,6303.0,4795.285714285714
West,2023-03-28,779.0,4642.571428571428
West,2023-03-29,2459.0,4642.571428571428
West,2023-03-30,4083.0,3668.714285714286
West,2023-03-31,5682.0,3705.857142857143
West,2023-04-01,0.0,3892.571428571429
West,2023-04-02,11581.0,4078.0
Nationwide,2020-02-07,1.0,3.8571428571428568
Nationwide,2020-02-11,1.0,3.857142857142856
Nationwide,2020-02-12,0.0,1.0
Nationwide,2020-02-18,1.0,1.5714285714285714
Nationwide,2020-02-20,2.0,2.4285714285714284
Nationwide,2020-02-22,5.0,6.0
Nationwide,2020-02-24,5.0,10.428571428571429
Nationwide,2020-02-25,22.0,11.857142857142858
Nationwide,2020-03-04,84.0,93.14285714285714
Nationwide,2020-03-05,114.0,118.85714285714286
Nationwide,2020-03-12,756.0,734.8571428571429
Nationwide,2020-03-15,985.0,1582.0
Nationwide,2020-03-31,23664.0,24421.571428571428
Nationwide,2020-04-04,33519.0,29875.85714285714
Nationwide,2020-04-11,49929.0,32047.571428571428
Nationwide,2020-04-12,25477.0,31442.571428571428
Nationwide,2020-04-13,23413.0,31200.571428571428
Nationwide,2020-04-15,28722.0,27297.42857142857
Nationwide,2020-04-22,26491.0,28480.42857142857
Nationwide,2020-04-23,29765.0,28585.0
Nationwide,2020-04-24,35751.0,28344.571428571428
Nationwide,2020-04-26,25400.0,28747.0
Nationwide,2020-04-30,29858.0,27651.42857142857
Nationwide,2020-05-10,19589.0,23288.0
Nationwide,2020-05-16,24445.0,22723.285714285717
Nationwide,2020-06-02,20647.0,22089.0
Nationwide,2020-06-04,21962.0,22159.714285714286
Nationwide,2020-06-11,23267.0,22184.571428571428
Nationwide,2020-06-14,20773.0,24400.0
Nationwide,2020-06-17,26919.0,27683.0
Nationwide,2020-06-20,33584.0,31508.0
Nationwide,2020-06-21,28767.0,33473.0
Nationwide,2020-06-27,46775.0,43893.57142857143
Nationwide,2020-06-28,40250.0,45709.142857142855
Nationwide,2020-07-02,56922.0,50204.857142857145
Nationwide,2020-07-06,44475.0,54822.28571428572
Nationwide,2020-07-10,70009.0,61816.42857142857
Nationwide,2020-07-12,58819.0,64351.0
Nationwide,2020-07-14,68493.0,66141.14285714286
Nationwide,2020-07-19,59716.0,65690.28571428571
Nationwide,2020-07-24,72662.0,63139.71428571428
Nationwide,2020-07-31,66020.0,57527.42857142857
Nationwide,2020-08-01,58484.0,56696.142857142855
Nationwide,2020-08-05,54795.0,52116.142857142855
Nationwide,2020-08-09,44514.0,49531.857142857145
Nationwide,2020-08-16,36604.0,43479.857142857145
Nationwide,2020-08-22,42432.0,40114.28571428572
Nationwide,2020-08-23,32315.0,40404.71428571428
Nationwide,2020-08-24,32943.0,40709.71428571428
Nationwide,2020-08-29,41493.0,40614.42857142857
Nationwide,2020-08-31,31317.0,39548.28571428572
Nationwide,2020-09-04,47307.0,38648.71428571428
Nationwide,2020-09-05,41640.0,36022.57142857143
Nationwide,2020-09-07,25433.0,34558.71428571428
Nationwide,2020-09-14,32967.0,38833.0
Nationwide,2020-09-30,46560.0,42700.57142857143
Nationwide,2020-10-09,56875.0,50057.0
Nationwide,2020-10-23,79885.0,68782.28571428571
Nationwide,2020-10-24,69206.0,70475.0
Nationwide,2020-10-26,71394.0,75161.42857142857
Nationwide,2020-10-27,71654.0,77456.14285714286
Nationwide,2020-10-31,81580.0,97520.71428571428
Nationwide,2020-11-01,141947.0,101656.71428571428
Nationwide,2020-11-03,99601.0,112603.0
Nationwide,2020-11-10,147030.0,140091.2857142857
Nationwide,2020-11-11,155881.0,147942.85714285713
Nationwide,2020-11-12,150814.0,151977.7142857143
Nationwide,2020-11-15,134659.0,158419.2857142857
Nationwide,2020-11-18,168375.0,170652.7142857143
Nationwide,2020-11-19,195772.0,171034.42857142858
Nationwide,2020-12-02,220612.0,196185.85714285716
Nationwide,2020-12-03,223609.0,202086.7142857143
Nationwide,2020-12-06,165342.0,211653.57142857145
Nationwide,2020-12-07,178508.0,212282.14285714287
Nationwide,2020-12-09,235680.0,213840.85714285716
Nationwide,2020-12-10,228009.0,215372.57142857145
Nationwide,2020-12-12,217573.0,213441.57142857145
Nationwide,2020-12-13,176064.0,212992.7142857143
Nationwide,2020-12-21,161652.0,195644.14285714287
Nationwide,2020-12-25,100533.0,172074.0
Nationwide,2020-12-26,128476.0,180656.0
Nationwide,2020-12-31,253624.0,233176.42857142855
Nationwide,2021-01-02,228932.0,223376.85714285716
Nationwide,2021-01-03,217023.0,223221.7142857143
Nationwide,2021-01-04,175746.0,230205.85714285716
Nationwide,2021-01-09,228998.0,239852.57142857145
Nationwide,2021-01-10,199990.0,235418.2857142857
Nationwide,2021-01-11,183821.0,226764.85714285716
Nationwide,2021-01-14,241939.0,206628.2857142857
Nationwide,2021-01-15,224182.0,200537.7142857143
Nationwide,2021-01-18,141187.0,180549.57142857145
Nationwide,2021-01-20,201042.0,169966.57142857142
Nationwide,2021-02-05,126227.0,107129.28571428572
Nationwide,2021-02-07,97659.0,100422.42857142857
Nationwide,2021-02-12,94919.0,83714.71428571429
Nationwide,2021-02-14,64803.0,74861.85714285714
Nationwide,2021-02-20,66602.0,62582.0
Nationwide,2021-02-22,50895.0,64500.71428571428
Nationwide,2021-03-19,55841.0,50263.857142857145
Nationwide,2021-03-28,51899.0,62231.57142857143
Nationwide,2021-04-01,73806.0,62033.142857142855
Nationwide,2021-04-12,60154.0,67632.85714285714
Nationwide,2021-04-13,76483.0,67365.28571428571
Nationwide,2021-04-14,76523.0,67279.28571428571
Nationwide,2021-04-15,73313.0,67110.57142857143
Nationwide,2021-04-16,76137.0,66503.0
Nationwide,2021-04-22,61502.0,55705.71428571428
Nationwide,2021-05-01,46656.0,46378.57142857143
Nationwide,2021-05-07,44460.0,37987.857142857145
Nationwide,2021-05-10,33381.0,34504.857142857145
Nationwide,2021-05-21,26857.0,23959.285714285717
Nationwide,2021-06-02,17188.0,13997.42857142857
Nationwide,2021-06-05,12060.0,13565.57142857143
Nationwide,2021-06-06,4942.0,13903.285714285714
Nationwide,2021-06-10,13705.0,12519.0
Nationwide,2021-06-15,12108.0,10580.142857142857
Nationwide,2021-06-18,12154.0,10283.285714285714
Nationwide,2021-06-19,6784.0,10073.42857142857
Nationwide,2021-06-24,12571.0,11099.285714285714
Nationwide,2021-06-28,16918.0,12357.285714285714
Nationwide,2021-07-04,3644.0,14853.857142857143
Nationwide,2021-07-14,33991.0,41497.42857142857
Nationwide,2021-07-16,146191.0,45213.42857142857
Nationwide,2021-07-17,15518.0,46974.28571428572
Nationwide,2021-07-26,81957.0,55289.857142857145
Nationwide,2021-07-29,67643.0,78385.14285714286
Nationwide,2021-08-01,21050.0,91276.85714285714
Nationwide,2021-08-16,192386.0,132299.0
Nationwide,2021-08-22,35536.0,145456.0
Nationwide,2021-08-24,113616.0,153126.7142857143
Nationwide,2021-08-27,295521.0,150523.7142857143
Nationwide,2021-08-28,64515.0,156343.7142857143
Nationwide,2021-09-01,186270.0,151255.42857142858
Nationwide,2021-09-03,280902.0,131445.85714285713
Nationwide,2021-09-09,130041.0,141635.0
Nationwide,2021-09-15,173291.0,144038.0
Nationwide,2021-09-21,118419.0,120632.71428571428
Nationwide,2021-09-23,115724.0,119907.57142857143
Nationwide,2021-09-24,166836.0,116614.42857142857
Nationwide,2021-09-26,25167.0,112679.57142857143
Nationwide,2021-09-27,171654.0,109478.42857142857
Nationwide,2021-09-28,109207.0,106554.57142857143
Nationwide,2021-10-01,146369.0,104705.71428571428
Nationwide,2021-10-04,170003.0,99664.42857142857
Nationwide,2021-10-19,79804.0,70611.71428571429
Nationwide,2021-10-21,64118.0,72939.0
Nationwide,2021-10-26,71404.0,74468.57142857143
Nationwide,2021-10-30,28815.0,72634.85714285714
Nationwide,2021-10-31,21807.0,71878.14285714286
Nationwide,2021-11-13,46527.0,86233.0
Nationwide,2021-11-24,123838.0,77085.0
Nationwide,2021-12-01,151988.0,112761.85714285714
Nationwide,2021-12-03,163639.0,114752.0
Nationwide,2021-12-07,97625.0,118469.57142857143
Nationwide,2021-12-11,37704.0,119938.71428571428
Nationwide,2021-12-23,226280.0,202446.85714285716
Nationwide,2021-12-26,174031.0,284684.2857142857
Nationwide,2021-12-31,869557.0,496812.7142857143
Nationwide,2022-01-06,958295.0,715117.4285714285
Nationwide,2022-01-07,1085031.0,733381.0
Nationwide,2022-01-11,578209.0,779800.8571428572
Nationwide,2022-01-21,875660.0,677501.0
Nationwide,2022-01-28,620740.0,428116.5714285714
Nationwide,2022-01-30,94305.0,359621.28571428574
Nationwide,2022-01-31,509546.0,333453.28571428574
Nationwide,2022-02-01,310356.0,302402.0
Nationwide,2022-02-07,281205.0,198134.2857142857
Nationwide,2022-02-14,179103.0,125480.28571428572
Nationwide,2022-02-15,88374.0,104515.42857142857
Nationwide,2022-02-20,21843.0,83445.57142857143
Nationwide,2022-02-23,127252.0,64970.0
Nationwide,2022-03-02,64042.0,49448.71428571428
Nationwide,2022-03-03,31608.0,45580.28571428572
Nationwide,2022-03-06,6025.0,37590.42857142857
Nationwide,2022-03-08,28339.0,36016.42857142857
Nationwide,2022-03-09,58226.0,34779.857142857145
Nationwide,2022-03-11,61260.0,33881.71428571428
Nationwide,2022-03-12,10670.0,33131.28571428572
Nationwide,2022-03-21,31235.0,31348.0
Nationwide,2022-03-23,39920.0,28952.42857142857
Nationwide,2022-03-25,50641.0,29812.0
Nationwide,2022-03-30,48588.0,29069.0
Nationwide,2022-04-11,45687.0,36450.42857142857
Nationwide,2022-04-18,47809.0,36202.28571428572
Nationwide,2022-04-20,65816.0,46250.42857142857
Nationwide,2022-04-24,9266.0,47340.42857142857
Nationwide,2022-04-28,54804.0,47273.142857142855
Nationwide,2022-04-29,40866.0,47512.71428571428
Nationwide,2022-04-30,36864.0,50643.57142857143
Nationwide,2022-05-01,19047.0,52630.142857142855
Nationwide,2022-05-02,59175.0,54211.28571428572
Nationwide,2022-05-15,97409.0,84046.85714285714
Nationwide,2022-05-22,49129.0,94105.28571428572
Nationwide,2022-05-31,76543.0,92417.0
Nationwide,2022-06-04,10539.0,93801.71428571428
Nationwide,2022-06-07,36981.0,78162.42857142857
Nationwide,2022-06-09,55453.0,86573.0
Nationwide,2022-06-13,75901.0,87631.0
Nationwide,2022-06-16,72427.0,102875.28571428572
Nationwide,2022-06-20,52182.0,94645.71428571428
Nationwide,2022-06-24,98142.0,77838.57142857143
Nationwide,2022-07-01,392206.0,122778.85714285714
Nationwide,2022-07-04,40577.0,125776.14285714288
Nationwide,2022-07-05,106587.0,81347.85714285714
Nationwide,2022-07-17,44140.0,115814.42857142857
Nationwide,2022-07-18,117971.0,110451.71428571428
Nationwide,2022-07-20,180450.0,94753.71428571428
Nationwide,2022-07-23,13947.0,86682.57142857143
Nationwide,2022-07-29,207968.0,113223.85714285714
Nationwide,2022-08-01,113179.0,103150.14285714286
Nationwide,2022-08-04,110607.0,83223.57142857143
Nationwide,2022-08-10,144844.0,91280.71428571428
Nationwide,2022-08-11,103105.0,91025.28571428572
Nationwide,2022-08-13,9293.0,96009.14285714286
Nationwide,2022-08-17,128559.0,72897.42857142857
Nationwide,2022-08-21,4270.0,62346.71428571428
Nationwide,2022-09-01,271714.0,74214.42857142857
Nationwide,2022-09-03,2570.0,88151.14285714286
Nationwide,2022-09-06,80240.0,67774.28571428571
Nationwide,2022-09-07,139827.0,69924.57142857143
Nationwide,2022-09-08,64695.0,72669.14285714286
Nationwide,2022-09-09,87499.0,65857.57142857142
Nationwide,2022-09-10,17622.0,60491.28571428571
Nationwide,2022-09-12,39214.0,57048.28571428571
Nationwide,2022-09-13,42676.0,47244.71428571428
Nationwide,2022-09-17,1508.0,45781.71428571428
Nationwide,2022-09-22,83137.0,50805.0
Nationwide,2022-09-30,17448.0,31002.714285714286
Nationwide,2022-10-01,1403.0,31118.14285714286
Nationwide,2022-10-03,30147.0,31102.714285714286
Nationwide,2022-10-15,1445.0,30224.285714285717
Nationwide,2022-10-18,37490.0,26716.42857142857
Nationwide,2022-10-21,11064.0,27873.714285714286
Nationwide,2022-10-27,49334.0,31047.285714285717
Nationwide,2022-10-28,9090.0,28655.42857142857
Nationwide,2022-11-05,1303.0,50625.57142857143
Nationwide,2022-11-07,22384.0,54332.142857142855
Nationwide,2022-11-08,173023.0,47405.71428571428
Nationwide,2022-11-09,61973.0,47360.57142857143
Nationwide,2022-11-11,9069.0,52187.71428571428
Nationwide,2022-11-16,46928.0,34610.28571428572
Nationwide,2022-11-24,6653.0,31400.285714285717
Nationwide,2022-11-29,37733.0,43117.857142857145
Nationwide,2022-12-06,23267.0,45076.57142857143
Nationwide,2022-12-15,67058.0,46322.28571428572
Nationwide,2022-12-17,190.0,59730.57142857143
Nationwide,2022-12-28,28219.0,39681.0
Nationwide,2023-01-06,154256.0,83808.57142857143
Nationwide,2023-01-09,139259.0,67940.14285714286
Nationwide,2023-01-11,49457.0,47606.57142857143
Nationwide,2023-01-12,83345.0,47883.57142857143
Nationwide,2023-01-21,3295.0,30650.714285714286
Nationwide,2023-01-25,36495.0,25065.285714285717
Nationwide,2023-01-26,89998.0,25017.714285714286
Nationwide,2023-02-12,2524.0,18762.571428571428
Nationwide,2023-02-17,83172.0,24930.85714285714
Nationwide,2023-02-18,3561.0,25010.85714285714
Nationwide,2023-02-21,19066.0,20805.285714285717
Nationwide,2023-02-23,67447.0,20661.714285714286
Nationwide,2023-03-01,9648.0,22102.85714285714
Nationwide,2023-03-04,0.0,93026.42857142858
Nationwide,2023-03-24,62179.0,21357.85714285714
Nationwide,2023-03-28,14048.0,13013.857142857143
Midwest,2023-01-08,0.0,5508.428571428572
Midwest,2023-01-09,6772.0,5318.0
Midwest,2023-01-22,422.0,3359.428571428572
Midwest,2023-01-24,9078.0,3112.285714285714
Midwest,2023-01-26,9319.0,3102.285714285714
Midwest,2023-01-29,359.0,3066.428571428572
Midwest,2023-01-31,8836.0,3055.0
Midwest,2023-02-01,788.0,2965.8571428571427
Midwest,2023-02-03,0.0,3198.0
Midwest,2023-02-12,361.0,3428.1428571428573
Midwest,2023-02-17,3222.0,3576.285714285714
Midwest,2023-02-18,638.0,3818.142857142857
Midwest,2023-02-22,871.0,3260.714285714286
Midwest,2023-02-26,432.0,3356.1428571428573
Midwest,2023-03-02,10081.0,3448.5714285714284
Midwest,2023-03-04,0.0,21463.85714285714
Midwest,2023-03-09,9034.0,21169.14285714285
Midwest,2023-03-16,7586.0,2981.285714285714
Midwest,2023-03-21,8217.0,2266.428571428572
Midwest,2023-03-24,632.0,2447.428571428572
Midwest,2023-03-25,0.0,2665.8571428571427
Midwest,2023-03-27,0.0,2642.428571428572
Midwest,2023-03-30,6852.0,3864.0
Midwest,2023-04-03,238.0,3765.857142857143
Midwest,2023-04-06,6885.0,2273.0
Midwest,2023-04-07,0.0,2239.0
Northeast,2020-01-27,0.0,0.0
Northeast,2020-02-06,0.0,0.0
Northeast,2020-02-09,0.0,0.0
Northeast,2020-02-24,0.0,0.0
Northeast,2020-02-29,0.0,1.0
Northeast,2020-03-02,3.0,4.285714285714287
Northeast,2020-03-03,3.0,5.857142857142857
Northeast,2020-03-05,14.0,21.571428571428573
Northeast,2020-03-10,84.0,85.28571428571429
Northeast,2020-03-13,123.0,167.42857142857142
Northeast,2020-03-17,918.0,1316.4285714285716
Northeast,2020-03-18,1810.0,1993.2857142857144
Northeast,2020-03-20,2692.0,3478.1428571428573
Northeast,2020-03-21,4958.0,4227.857142857143
Northeast,2020-03-27,9215.0,9807.57142857143
Northeast,2020-03-31,12431.0,13917.857142857143
Northeast,2020-04-02,14595.0,15687.714285714286
Northeast,2020-04-03,22217.0,16376.0
Northeast,2020-04-11,18995.0,17985.285714285714
Northeast,2020-04-13,14136.0,17541.0
Northeast,2020-04-15,18749.0,16642.857142857145
Northeast,2020-04-16,18795.0,16324.0
Northeast,2020-04-20,13844.0,15026.857142857143
Northeast,2020-04-24,19658.0,15552.142857142857
Northeast,2020-04-27,10594.0,14346.142857142857
Northeast,2020-04-28,10639.0,13436.285714285714
Northeast,2020-04-30,13014.0,11784.857142857143
Northeast,2020-05-02,12575.0,11090.0
Northeast,2020-05-04,8066.0,10260.0
Northeast,2020-05-05,8303.0,9751.714285714286
Northeast,2020-05-06,8956.0,9214.285714285714
Northeast,2020-05-21,7154.0,6609.428571428572
Northeast,2020-05-22,6326.0,6278.142857142857
Northeast,2020-06-02,4114.0,4597.285714285715
Northeast,2020-06-05,4047.0,3685.857142857143
Northeast,2020-06-15,2212.0,2454.714285714286
Northeast,2020-06-18,2138.0,2254.285714285714
Northeast,2020-06-19,2601.0,2248.1428571428573
Northeast,2020-06-23,2167.0,2296.142857142857
Northeast,2020-06-27,2706.0,2372.1428571428573
Northeast,2020-06-29,2145.0,2533.8571428571427
Northeast,2020-06-30,2259.0,2618.142857142857
Northeast,2020-07-03,3409.0,2492.5714285714284
Northeast,2020-07-06,2038.0,2520.8571428571427
Northeast,2020-07-11,2894.0,2865.0
Northeast,2020-07-14,3433.0,3064.285714285714
Northeast,2020-07-15,3263.0,3096.714285714286
Northeast,2020-07-19,2339.0,3049.714285714286
Northeast,2020-07-20,2640.0,3114.285714285714
Northeast,2020-07-21,3437.0,3254.5714285714284
Northeast,2020-07-24,4554.0,3619.0
Northeast,2020-07-25,4681.0,3614.714285714286
Northeast,2020-07-27,2515.0,3795.0
Northeast,2020-07-28,3407.0,3760.428571428572
Northeast,2020-08-06,2875.0,3160.5714285714284
Northeast,2020-08-07,3239.0,3119.1428571428573
Northeast,2020-08-09,2968.0,3061.1428571428573
Northeast,2020-08-11,3139.0,3130.285714285714
Northeast,2020-08-14,3352.0,2912.5714285714284
Northeast,2020-08-22,2709.0,2872.0
Northeast,2020-08-26,3054.0,2790.285714285714
Northeast,2020-08-27,2865.0,2828.142857142857
Northeast,2020-08-30,2383.0,2986.0
Northeast,2020-08-31,2757.0,3114.8571428571427
Northeast,2020-09-06,2662.0,3061.5714285714284
Northeast,2020-09-08,2702.0,3020.0
Northeast,2020-09-11,3824.0,3147.1428571428573
Northeast,2020-09-12,3710.0,3291.714285714286
Northeast,2020-09-22,2812.0,3250.8571428571427
Northeast,2020-09-26,4096.0,3703.857142857143
Northeast,2020-09-29,3910.0,4516.714285714285
Northeast,2020-10-02,6334.0,4824.0
Northeast,2020-10-09,5761.0,5319.285714285715
Northeast,2020-10-24,8216.0,7797.142857142857
Northeast,2020-10-25,6613.0,8244.0
Northeast,2020-10-27,9210.0,9055.142857142857
Northeast,2020-10-28,10788.0,9124.571428571428
Northeast,2020-10-31,8702.0,9728.0
Northeast,2020-11-04,13663.0,11978.142857142857
Northeast,2020-11-09,15021.0,16538.285714285714
Northeast,2020-11-11,22436.0,18583.285714285717
Northeast,2020-11-12,19652.0,19447.14285714286
Northeast,2020-11-18,28475.0,23390.14285714285
Northeast,2020-11-26,23119.0,25019.285714285717
Northeast,2020-11-27,30467.0,25149.714285714286
Northeast,2020-12-01,26328.0,30880.285714285717
Northeast,2020-12-03,41057.0,34851.42857142857
Northeast,2020-12-04,40981.0,35890.71428571428
Northeast,2020-12-06,33401.0,38034.57142857143
Northeast,2020-12-08,34921.0,37893.57142857143
Northeast,2020-12-09,44788.0,37942.142857142855
Northeast,2020-12-11,41866.0,38721.142857142855
Northeast,2020-12-15,33775.0,37939.71428571428
Northeast,2020-12-16,46164.0,36942.57142857143
Northeast,2020-12-18,38244.0,36100.71428571428
Northeast,2021-01-05,57108.0,46840.0
Northeast,2021-01-06,32463.0,45667.142857142855
Northeast,2021-01-08,60098.0,48018.71428571428
Northeast,2021-01-09,39263.0,46299.28571428571
Northeast,2021-01-10,39856.0,49014.57142857143
Northeast,2021-01-19,32180.0,35816.28571428572
Northeast,2021-01-24,29625.0,33010.28571428572
Northeast,2021-01-25,32758.0,31990.42857142857
Northeast,2021-01-26,26788.0,32694.571428571428
Northeast,2021-02-03,18293.0,21397.42857142857
Northeast,2021-02-07,36267.0,22988.714285714286
Northeast,2021-02-08,18295.0,23105.85714285714
Northeast,2021-02-10,22678.0,23577.85714285714
Northeast,2021-02-11,23283.0,20763.857142857145
Northeast,2021-02-21,13503.0,16748.714285714286
Northeast,2021-02-26,11171.0,17850.14285714286
Northeast,2021-03-05,19644.0,16444.428571428572
Northeast,2021-03-10,18523.0,16617.714285714286
Northeast,2021-03-13,23995.0,17139.714285714286
Northeast,2021-03-15,19435.0,16913.85714285714
Northeast,2021-03-17,18450.0,16379.42857142857
Northeast,2021-03-18,16067.0,16613.571428571428
Northeast,2021-03-19,16908.0,15831.0
Northeast,2021-03-23,14182.0,22470.42857142857
Northeast,2021-04-01,25298.0,21862.42857142857
Northeast,2021-04-07,24741.0,21933.0
Northeast,2021-04-11,17195.0,21032.714285714286
Northeast,2021-04-18,16198.0,19022.42857142857
Northeast,2021-04-27,9238.0,11918.57142857143
Northeast,2021-04-30,13545.0,10707.57142857143
Northeast,2021-05-01,10872.0,10620.42857142857
Northeast,2021-05-04,8628.0,9461.57142857143
Northeast,2021-05-08,8568.0,7955.285714285715
Northeast,2021-05-17,4021.0,5009.428571428572
Northeast,2021-05-21,5445.0,4579.0
Northeast,2021-05-25,2728.0,3547.5714285714284
Northeast,2021-06-06,1308.0,1904.7142857142856
Northeast,2021-06-08,1471.0,1707.857142857143
Northeast,2021-07-08,1525.0,1325.428571428571
Northeast,2021-07-10,1042.0,1565.142857142857
Northeast,2021-07-13,1625.0,1849.7142857142856
Northeast,2021-07-16,2572.0,2303.5714285714284
Northeast,2021-07-23,4574.0,4037.285714285714
Northeast,2021-07-24,2817.0,4308.857142857143
Northeast,2021-07-27,5271.0,5307.714285714285
Northeast,2021-08-01,5167.0,7265.714285714285
Northeast,2021-08-07,2583.0,9539.57142857143
Northeast,2021-08-10,9633.0,10572.714285714286
Northeast,2021-08-16,16918.0,12145.142857142857
Northeast,2021-08-22,7626.0,14039.142857142857
Northeast,2021-08-27,23249.0,15240.42857142857
Northeast,2021-08-31,13872.0,14997.142857142857
Northeast,2021-09-07,22617.0,15008.142857142857
Northeast,2021-09-09,17068.0,15510.57142857143
Northeast,2021-09-10,19359.0,17744.571428571428
Northeast,2021-09-11,13058.0,16639.428571428572
Northeast,2021-09-13,22958.0,17577.428571428572
Northeast,2021-09-14,14881.0,17728.571428571428
Northeast,2021-09-20,27010.0,17366.285714285714
Northeast,2021-09-24,19229.0,15471.42857142857
Northeast,2021-09-25,12607.0,16793.571428571428
Northeast,2021-09-26,5602.0,17240.428571428572
Northeast,2021-09-30,17281.0,16138.714285714286
Northeast,2021-10-11,16026.0,14606.57142857143
Northeast,2021-10-23,6327.0,12559.42857142857
Northeast,2021-10-25,14695.0,12177.285714285714
Northeast,2021-10-28,13120.0,12381.714285714286
Northeast,2021-10-31,11600.0,13051.0
Northeast,2021-11-05,15771.0,14339.57142857143
Northeast,2021-11-07,14334.0,15082.42857142857
Northeast,2021-11-11,16835.0,17198.428571428572
Northeast,2021-11-15,35511.0,21782.714285714286
Northeast,2021-11-20,8724.0,22636.85714285714
Northeast,2021-11-21,20902.0,22452.285714285717
Northeast,2021-12-02,36958.0,29817.571428571428
Northeast,2021-12-04,21914.0,30990.0
Northeast,2021-12-05,17599.0,30971.42857142857
Northeast,2021-12-06,39596.0,31694.85714285714
Northeast,2021-12-10,42903.0,34831.0
Northeast,2021-12-19,30291.0,52305.57142857143
Northeast,2021-12-23,83352.0,68261.14285714286
Northeast,2021-12-25,9856.0,90096.57142857143
Northeast,2021-12-27,116185.0,115723.42857142857
